>> SF psi1 phi2 dih ljr charmm 
>> 587.0085776631289 -2.513274048 2.9321530559999998 13.996722191250818 39.58768534660963 547.4208923165193
>> 605.6691745631792 -2.513274048 2.722713552 14.992401126462461 61.47729844106232 544.191876122117
>> 616.7014195350471 -2.513274048 2.513274048 15.341604948350279 71.26816513148269 545.4332544035644
>> 595.4562085744923 -2.513274048 2.303834544 15.60440410378313 46.17461939327633 549.2815891812161
>> 590.8285628727529 -2.513274048 2.09439504 15.80716327460904 35.64506164224593 555.1835012305066
>> 583.8810328574632 -2.513274048 1.8849555359999999 15.831918478898967 31.061469239880527 552.8195636175826
>> 570.84725409714 -2.513274048 1.675516032 15.773408245471586 31.549675381507058 539.2975787156329
>> 566.9598830537705 -2.513274048 1.4660765279999999 15.56487004629789 34.25997405291344 532.6999090008569
>> 448.65664229612014 -2.513274048 1.256637024 17.357035451962997 10.34273928288308 438.31390301323705
>> 431.15846446724646 -2.513274048 1.04719752 17.409092332852374 7.966456220108264 423.1920082471381
>> 407.66758147121374 -2.513274048 0.837758016 17.25503661924951 5.946733822832358 401.7208476483814
>> 336.96496871644825 -2.513274048 0.6283185119999999 22.18985724309346 4.359368132284749 332.60560058416354
>> 273.0542450865807 -2.513274048 0.4188790079999998 27.247063336477034 0.4245632442521427 272.6296818423285
>> 207.28433369068338 -2.513274048 0.2094395040000001 29.224201611166944 4.37663598717157 202.90769770351173
>> 149.41584071143518 -2.513274048 0.0 26.088196833078275 10.970256314913346 138.4455843965218
>> 116.94825985224803 -2.513274048 -0.2094395040000001 21.324857427972965 6.980048224518638 109.96821162772942
>> 92.89161926319453 -2.513274048 -0.4188790079999998 17.53341570134416 6.297071477678167 86.59454778551638
>> 70.68453963767718 -2.513274048 -0.6283185119999999 12.785052423385766 3.430832702581218 67.25370693509598
>> 64.32184533446377 -2.513274048 -0.837758016 11.087848322625979 2.825556193151837 61.496289141311934
>> 61.99798614183771 -2.513274048 -1.0471975199999997 10.934160124783663 1.5486397905737799 60.449346351263905
>> 60.699851523598724 -2.513274048 -1.2566370240000002 10.729768084551264 0.7382001098825676 59.96165141371615
>> 60.237302528668145 -2.513274048 -1.4660765279999999 10.47477539700783 0.5139836561765756 59.72331887249155
>> 60.077467726001224 -2.513274048 -1.6755160319999995 10.157850795600675 0.5578320023377693 59.51963572366346
>> 59.837083053744124 -2.513274048 -1.884955536 9.79575944060669 0.5684768083668735 59.268606245377235
>> 59.40214435666935 -2.513274048 -2.0943950399999998 9.411699884148673 0.4875212979036872 58.914623058765656
>> 58.84382144557311 -2.513274048 -2.3038345440000003 9.031611800191284 0.3764259471044614 58.46739549846865
>> 58.512916890788844 -2.513274048 -2.513274048 8.699258059385672 0.48754312353654145 58.02537376725229
>> 59.36359312540219 -2.513274048 -2.7227135519999996 8.494369568572404 1.2100144886688202 58.15357863673337
>> 62.46591282110134 -2.513274048 -2.9321530559999993 8.414597955159138 2.3787340661347876 60.08717875496655
>> 1156.0818760066686 -2.7227135519999996 3.14159256 6.704841825645113 3.3368467679162896 1152.745029238752
>> 601.6005111585978 -2.7227135519999996 2.9321530559999998 8.336477285525199 37.65384804599082 563.9466631126069
>> 604.108243615425 -2.7227135519999996 2.722713552 9.805674148544702 46.72390770457215 557.3843359108531
>> 627.4698272018024 -2.7227135519999996 2.513274048 11.28705664774434 67.03756441875284 560.4322627830496
>> 663.7856864689664 -2.7227135519999996 2.303834544 12.70818889285122 94.08133423955692 569.704352229409
>> 666.0722143700382 -2.7227135519999996 2.09439504 13.970204972391254 87.26697892956135 578.8052354404767
>> 677.146724309867 -2.7227135519999996 1.8849555359999999 15.067041976828342 86.43415184839046 590.7125724614765
>> 699.9434504717775 -2.7227135519999996 1.675516032 16.010039530499583 93.43417729107999 606.5092731806974
>> 690.6516404251313 -2.7227135519999996 1.4660765279999999 16.77909656140922 71.9037402986616 618.7479001264694
>> 708.51153824543 -2.7227135519999996 1.256637024 17.361780972817492 76.7699777137117 631.7415605317182
>> 702.4958295049954 -2.7227135519999996 1.04719752 17.749533360716903 63.64898059612532 638.8468489088702
>> 696.5448713993349 -2.7227135519999996 0.837758016 17.857680505023637 61.91277533093199 634.6320960684028
>> 676.1669806914176 -2.7227135519999996 0.6283185119999999 17.664498315322277 56.386918532572224 619.7800621588452
>> 652.4002039666201 -2.7227135519999996 0.4188790079999998 17.242684935244196 49.458526692812335 602.9416772738074
>> 631.7576881673464 -2.7227135519999996 0.2094395040000001 16.721698137148035 44.56562367520309 587.1920644921435
>> 617.8543914584951 -2.7227135519999996 0.0 16.24284544653346 41.18948084513633 576.6649106133586
>> 603.3897834262687 -2.7227135519999996 -0.2094395040000001 15.90657128947414 35.60090721033827 567.7888762159306
>> 584.5281980213917 -2.7227135519999996 -0.4188790079999998 15.739147154399381 27.2868267942389 557.2413712271527
>> 563.7906544225439 -2.7227135519999996 -0.6283185119999999 15.793885943212764 21.67300460655368 542.11764981599
>> 537.4823257523742 -2.7227135519999996 -0.837758016 16.463743661473828 16.22172135389226 521.260604398482
>> 67.34220222533234 -2.7227135519999996 -1.0471975199999997 12.449059120619632 1.901439892343761 65.44076233298857
>> 59.59512712566311 -2.7227135519999996 -1.2566370240000002 10.57427553446611 0.39894789638710515 59.19617922927602
>> 59.106840165163476 -2.7227135519999996 -1.4660765279999999 10.3190406876905 0.14626244547987644 58.96057771968359
>> 58.94261198599175 -2.7227135519999996 -1.6755160319999995 10.005086947305205 0.18599936989270985 58.756612616099055
>> 58.71410292182617 -2.7227135519999996 -1.884955536 9.645802332039713 0.20359445655999553 58.51050846526617
>> 58.2965433426914 -2.7227135519999996 -2.0943950399999998 9.266741167889352 0.12799924166358986 58.168544101027805
>> 57.746459216825116 -2.7227135519999996 -2.3038345440000003 8.888394585290259 0.013670993837511693 57.7327882229876
>> 57.37016461863618 -2.7227135519999996 -2.513274048 8.553071298191302 0.07299221333781065 57.29717240529838
>> 58.04503061398379 -2.7227135519999996 -2.7227135519999996 8.336057360525261 0.6937812550171422 57.35124935896665
>> 60.88929640592747 -2.7227135519999996 -2.9321530559999993 8.275981975195503 1.8029190504432075 59.08637735548424
>> 357869.5496185727 -2.9321530559999993 3.14159256 8.743282222118777 -0.06376607311952244 357869.613384646
>> 13117.597699218763 -2.9321530559999993 2.9321530559999998 11.683892965482853 -0.06537357693479161 13117.663072795704
>> 292.60808960920747 -2.9321530559999993 2.722713552 28.62966608579845 23.530963469266972 269.0771261399405
>> 207.4301754981273 -2.9321530559999993 2.513274048 27.07667629302213 15.30241839131973 192.12775710680756
>> 177.89842195364997 -2.9321530559999993 2.303834544 25.653915870793526 9.749637400890645 168.14878455275942
>> 140.68531228246408 -2.9321530559999993 2.09439504 21.64044204233865 10.235043641762248 130.4502686407019
>> 91.14728078589147 -2.9321530559999993 1.8849555359999999 17.261479186873764 0.6374213732040199 90.50985941268745
>> 55.50123183276182 -2.9321530559999993 1.675516032 9.031978091549812 -0.8236904224327686 56.32492225519458
>> 55.73847150770019 -2.9321530559999993 1.4660765279999999 9.32591624665001 -0.8419964680776304 56.58046797577782
>> 56.53283508830947 -2.9321530559999993 1.256637024 9.573137954890807 -0.40330158032257934 56.93613666863204
>> 58.35707522916984 -2.9321530559999993 1.04719752 9.779779542467777 0.589806689971091 57.767268539198746
>> 60.98791597478876 -2.9321530559999993 0.837758016 9.92420908952137 1.703394661703716 59.28452131308503
>> 63.56985607803581 -2.9321530559999993 0.6283185119999999 9.977434985199737 2.5855280230875315 60.984328054948286
>> 65.24175080350257 -2.9321530559999993 0.4188790079999998 9.913341193203308 3.004934160290804 62.23681664321176
>> 65.6422165588029 -2.9321530559999993 0.2094395040000001 9.73025984143907 2.908176024711012 62.73404053409188
>> 64.95591568087931 -2.9321530559999993 0.0 9.463767371983192 2.5035097405720212 62.4524059403073
>> 63.49509843165807 -2.9321530559999993 -0.2094395040000001 9.152506270354992 1.9799098451565693 61.5151885865015
>> 61.47694684793306 -2.9321530559999993 -0.4188790079999998 8.81735508571103 1.456371617957085 60.02057522997596
>> 59.284651169386755 -2.9321530559999993 -0.6283185119999999 8.51179437361928 0.9983760508357713 58.28627511855099
>> 57.87166613400437 -2.9321530559999993 -0.837758016 8.329275092164966 0.7187299472497034 57.15293618675468
>> 58.44112207194339 -2.9321530559999993 -1.0471975199999997 8.277395911447897 0.6274794945247354 57.813642577418655
>> 61.14352130970922 -2.9321530559999993 -1.2566370240000002 8.196869632339249 0.9036938897411548 60.23982741996806
>> 64.24159928969775 -2.9321530559999993 -1.4660765279999999 7.735711021633212 1.6381482400506033 62.60345104964714
>> 65.33759335530908 -2.9321530559999993 -1.6755160319999995 7.292657926177344 2.395567805953025 62.94202554935606
>> 65.4250510419224 -2.9321530559999993 -1.884955536 7.002748360986385 2.8548257126090424 62.57022532931335
>> 65.09736890825955 -2.9321530559999993 -2.0943950399999998 6.819973169360905 2.9598378835669057 62.137531024692635
>> 64.18237891872927 -2.9321530559999993 -2.3038345440000003 6.753821542292697 2.733466851213517 61.44891206751575
>> 62.53974291405729 -2.9321530559999993 -2.513274048 6.757945814768933 2.3235495316737453 60.216193382383544
>> 60.52131640202097 -2.9321530559999993 -2.7227135519999996 6.779359891880577 1.78140628428484 58.73991011773612
>> 58.43140646803964 -2.9321530559999993 -2.9321530559999993 6.835466375851938 1.1071454673802061 57.32426100065945
